id,experiment,item,condition,quantifier,scenario,sentence,n_quantifier,n_target_objects,response_order,ordered_responses,pictureRT,response,expected_response,image_error,time out,read_time,list
65b4a0c89f9c7,Filler,1002,10,def_sing,psp_failure_definite_filler,Ist der Kreis rot?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",7133,40,komische frage,False,0,[687],5
65b4a0c89f9c7,FC,105,8,every,false_control_target_right,Ist jeder Kreis entweder schwarz oder grau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3134,40,"nein, stimmt nicht",False,0,[3117],1
65b4a0c89f9c7,ES_Q,15,16,no,large_control,Ist kein Dreieck blau?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1499,40,"nein, stimmt nicht",False,0,[1961],1
65b4a0c89f9c7,FC,108,4,every,false_control_target_left,Ist jedes Herz entweder gelb oder schwarz?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2308,40,"nein, stimmt nicht",False,0,[2766],1
65b4a0c89f9c7,ES_Q,12,5,more,empty_restrictor,Sind mehr als vier Kreuze grau?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1552,37,komische frage,False,0,[1194],1
65b4a0c89f9c7,ES_Q,9,1,less,empty_restrictor,Sind weniger als vier Dreiecke rot?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3254,40,komische frage,False,0,[712],1
65b4a0c89f9c7,ES_Q,8,2,less,empty_scope,Sind weniger als drei Kreise grau?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2718,39,"ja, stimmt",False,0,[1135],1
65b4a0c89f9c7,ES_Q,7,9,every,empty_restrictor,Ist jedes Quadrat schwarz?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1323,37,komische frage,False,0,[829],1
65b4a0c89f9c7,ES_Q,4,2,less,empty_scope,Sind weniger als vier Kreuze braun?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2334,39,"ja, stimmt",False,0,[533],1
65b4a0c89f9c7,ES_Q,15,6,more,empty_scope,Sind mehr als drei Dreiecke blau?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2634,40,"nein, stimmt nicht",False,0,[8237],1
65b4a0c89f9c7,ES_Q,11,6,more,empty_scope,Sind mehr als drei Kreise gelb?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1265,40,"nein, stimmt nicht",False,0,[711],1
65b4a0c89f9c7,Homogeneity,234,3,NA,homogeneity,Sind die Dreiecke grün?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1963,40,"ja, stimmt",False,0,[605],1
65b4a0c89f9c7,Homogeneity,216,4,NA,all_scenario,Sind die Kreise grau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",943,39,"ja, stimmt",False,0,[742],1
65b4a0c89f9c7,Filler,1008,10,def_sing,psp_failure_definite_filler,Ist das Dreieck grün?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1526,40,komische frage,False,0,[682],5
65b4a0c89f9c7,ES_Q,12,12,every,large_control,Ist jedes Kreuz grau?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1125,39,"ja, stimmt",False,0,[598],1
65b4a0c89f9c7,ES_Q,7,16,no,large_control,Ist kein Quadrat schwarz?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1055,39,"nein, stimmt nicht",False,0,[997],1
65b4a0c89f9c7,Homogeneity,235,2,NA,no_scenario,Sind die Dreiecke braun?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1902,40,"nein, stimmt nicht",False,0,[612],1
65b4a0c89f9c7,ES_Q,16,15,no,small_control,Ist kein Herz grün?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2249,40,"nein, stimmt nicht",False,0,[618],1
65b4a0c89f9c7,SI,310,2,einige,einige_all,Sind einige der Kreuze türkis?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",883,39,"ja, stimmt",False,0,[641],1
65b4a0c89f9c7,ES_Q,14,4,less,large_control,Sind weniger als vier Kreuze pink?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",4824,40,"nein, stimmt nicht",False,0,[1082],1
65b4a0c89f9c7,FC,108,3,every,true_control_target_left,Ist jedes Herz entweder gelb oder schwarz?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1560,39,"ja, stimmt",False,0,[2091],1
65b4a0c89f9c7,FC,104,7,every,true_control_target_right,Ist jedes Kreuz entweder pink oder schwarz?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1494,39,"ja, stimmt",False,0,[6616],1
65b4a0c89f9c7,ES_Q,14,10,every,empty_scope,Ist jedes Kreuz pink?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",4459,40,"nein, stimmt nicht",False,0,[2573],1
65b4a0c89f9c7,ES_Q,5,11,every,small_control,Ist jedes Dreieck lila?,3,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2349,40,"nein, stimmt nicht",False,0,[631],1
65b4a0c89f9c7,ES_Q,17,1,less,empty_restrictor,Sind weniger als drei Quadrate lila?,3,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1199,37,komische frage,False,0,[1185],1
65b4a0c89f9c7,FC,107,8,every,false_control_target_right,Ist jedes Quadrat entweder grün oder gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2003,40,"nein, stimmt nicht",False,0,[872],1
65b4a0c89f9c7,ES_Q,5,14,no,empty_scope,Ist kein Dreieck lila?,3,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1734,39,"ja, stimmt",False,0,[1190],1
65b4a0c89f9c7,ES_Q,14,13,no,empty_restrictor,Ist kein Kreuz pink?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3866,37,komische frage,False,0,[1036],1
65b4a0c89f9c7,SI,311,2,einige,einige_all,Sind einige der Kreuze rot?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",720,39,"ja, stimmt",False,0,[2996],1
65b4a0c89f9c7,Filler,1007,10,def_sing,psp_failure_definite_filler,Ist der Kreis lila?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1112,40,komische frage,False,0,[452],5
65b4a0c89f9c7,FC,101,7,every,true_control_target_right,Ist jedes Dreieck entweder rot oder blau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1961,39,"ja, stimmt",False,0,[3456],1
65b4a0c89f9c7,SI,301,1,einige,einige_some_but_not_all,Sind einige der Quadrate rot?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1059,39,"ja, stimmt",False,0,[569],1
65b4a0c89f9c7,FC,110,7,every,true_control_target_right,Ist jeder Kreis entweder rot oder gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1159,39,"ja, stimmt",False,0,[1166],1
65b4a0c89f9c7,Filler,1005,10,def_sing,psp_failure_definite_filler,Ist das Herz rot?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1198,37,komische frage,False,0,[511],5
65b4a0c89f9c7,Homogeneity,230,3,NA,homogeneity,Sind die Herzen pink?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1828,40,"ja, stimmt",False,0,[617],1
65b4a0c89f9c7,ES_Q,1,1,less,empty_restrictor,Sind weniger als drei Quadrate blau?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1239,37,komische frage,False,0,[1264],1
65b4a0c89f9c7,ES_Q,18,10,every,empty_scope,Ist jedes Quadrat orange?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1168,40,"nein, stimmt nicht",False,0,[510],1
65b4a0c89f9c7,ES_Q,6,13,no,empty_restrictor,Ist kein Herz türkis?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",890,37,komische frage,False,0,[469],1
65b4a0c89f9c7,SI,315,2,einige,einige_all,Sind einige der Herzen braun?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1464,39,"ja, stimmt",False,0,[575],1
65b4a0c89f9c7,ES_Q,5,8,more,large_control,Sind mehr als drei Dreiecke lila?,3,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",4565,39,"ja, stimmt",False,0,[852],1
65b4a0c89f9c7,ES_Q,6,10,every,empty_scope,Ist jedes Herz türkis?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1974,40,"nein, stimmt nicht",False,0,[676],1
65b4a0c89f9c7,FC,110,8,every,false_control_target_right,Ist jeder Kreis entweder rot oder gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3412,40,"nein, stimmt nicht",False,0,[1328],1
65b4a0c89f9c7,ES_Q,4,5,more,empty_restrictor,Sind mehr als vier Kreuze braun?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",4686,37,komische frage,False,0,[1445],1
65b4a0c89f9c7,ES_Q,19,6,more,empty_scope,Sind mehr als vier Kreuze gelb?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3163,40,"nein, stimmt nicht",False,0,[1153],1
65b4a0c89f9c7,Homogeneity,220,4,NA,all_scenario,Sind die Kreuze pink?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",923,39,"ja, stimmt",False,0,[876],1
65b4a0c89f9c7,ES_Q,19,3,less,small_control,Sind weniger als vier Kreuze gelb?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1383,39,"ja, stimmt",False,0,[1824],1
65b4a0c89f9c7,FC,102,7,every,true_control_target_right,Ist jedes Quadrat entweder orange oder grün?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2486,39,"ja, stimmt",False,0,[1099],1
65b4a0c89f9c7,Up_to,410,2,at_most,at_most_zero,Sind höchstens drei Herzen orange?,drei,10,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3678,39,"ja, stimmt",False,0,[983],1
65b4a0c89f9c7,FC,103,3,every,true_control_target_left,Ist jedes Herz entweder gelb oder türkis?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1810,39,"ja, stimmt",False,0,[2505],1
65b4a0c89f9c7,ES_Q,10,4,less,large_control,Sind weniger als drei Kreise türkis?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",907,37,"nein, stimmt nicht",False,0,[683],1
65b4a0c89f9c7,FC,103,6,every,target_target_right,Ist jedes Herz entweder türkis oder gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3357,39,"ja, stimmt",False,0,[1598],1
65b4a0c89f9c7,Filler,1012,10,both,psp_failure_both,Sind beide Herzen gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3507,40,komische frage,False,0,[571],5
65b4a0c89f9c7,SI,305,1,einige,einige_some_but_not_all,Sind einige der Kreise braun?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1567,39,"ja, stimmt",False,0,[4945],1
65b4a0c89f9c7,FC,107,2,every,target_target_left,Ist jedes Quadrat entweder gelb oder grün?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1386,39,"ja, stimmt",False,0,[1141],1
65b4a0c89f9c7,ES_Q,11,3,less,small_control,Sind weniger als drei Kreise gelb?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2279,39,"ja, stimmt",False,0,[2178],1
65b4a0c89f9c7,ES_Q,3,9,every,empty_restrictor,Ist jedes Herz grau?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1216,37,komische frage,False,0,[657],1
65b4a0c89f9c7,ES_Q,8,15,no,small_control,Ist kein Kreis grau?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2349,40,"nein, stimmt nicht",False,0,[472],1
65b4a0c89f9c7,ES_Q,9,14,no,empty_scope,Ist kein Dreieck rot?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1503,39,"ja, stimmt",False,0,[1065],1
65b4a0c89f9c7,Up_to,409,1,up_to,up_to_zero,Sind bis zu vier Kreuze türkis?,vier,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2503,40,"nein, stimmt nicht",False,0,[1771],1
65b4a0c89f9c7,ES_Q,17,11,every,small_control,Ist jedes Quadrat lila?,3,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",6746,40,"nein, stimmt nicht",False,0,[1155],1
65b4a0c89f9c7,ES_Q,20,12,every,large_control,Ist jedes Herz pink?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2538,39,"ja, stimmt",False,0,[743],1
65b4a0c89f9c7,Homogeneity,237,1,NA,psp_failure,Sind die Dreiecke schwarz?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2453,40,komische frage,False,0,[594],1
65b4a0c89f9c7,FC,106,1,every,psp_violation_target_left,Ist jedes Dreieck entweder blau oder gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1344,37,komische frage,False,0,[976],1
65b4a0c89f9c7,Homogeneity,210,3,NA,homogeneity,Sind die Kreise pink?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2178,40,"ja, stimmt",False,0,[524],1
65b4a0c89f9c7,ES_Q,6,4,less,large_control,Sind weniger als drei Herzen türkis?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2412,39,"nein, stimmt nicht",False,0,[1521],1
65b4a0c89f9c7,FC,103,4,every,false_control_target_left,Ist jedes Herz entweder gelb oder türkis?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2769,40,"nein, stimmt nicht",False,0,[780],1
65b4a0c89f9c7,ES_Q,19,16,no,large_control,Ist kein Kreuz gelb?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1805,40,"nein, stimmt nicht",False,0,[611],1
65b4a0c89f9c7,FC,110,3,every,true_control_target_left,Ist jeder Kreis entweder gelb oder rot?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1012,39,"ja, stimmt",False,0,[1057],1
65b4a0c89f9c7,Up_to,404,1,up_to,up_to_zero,Sind bis zu vier Kreuze grün?,vier,8,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",5784,40,"nein, stimmt nicht",False,0,[926],1
65b4a0c89f9c7,FC,109,6,every,target_target_right,Ist jedes Kreuz entweder lila oder grau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1261,39,"ja, stimmt",False,0,[3705],1
65b4a0c89f9c7,Homogeneity,205,1,NA,psp_failure,Sind die Quadrate braun?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1129,37,komische frage,False,0,[562],1
65b4a0c89f9c7,Up_to,403,2,at_most,at_most_zero,Sind höchstens fünf Quadrate gelb?,f√ºnf,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1402,39,"ja, stimmt",False,0,[575],1
65b4a0c89f9c7,ES_Q,3,16,no,large_control,Ist kein Herz grau?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2427,40,"nein, stimmt nicht",False,0,[1732],1
65b4a0c89f9c7,SI,307,2,einige,einige_all,Sind einige der Kreise schwarz?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2003,39,"ja, stimmt",False,0,[880],1
65b4a0c89f9c7,ES_Q,4,15,no,small_control,Ist kein Kreuz braun?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1983,40,"nein, stimmt nicht",False,0,[646],1
65b4a0c89f9c7,SI,304,1,einige,einige_some_but_not_all,Sind einige der Quadrate grün?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1034,39,"ja, stimmt",False,0,[838],1
65b4a0c89f9c7,ES_Q,15,9,every,empty_restrictor,Ist jedes Dreieck blau?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",996,37,komische frage,False,0,[523],1
65b4a0c89f9c7,ES_Q,16,5,more,empty_restrictor,Sind mehr als vier Herzen grün?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1530,37,komische frage,False,0,[608],1
65b4a0c89f9c7,Homogeneity,211,2,NA,no_scenario,Sind die Kreise blau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1479,40,"nein, stimmt nicht",False,0,[437],1
65b4a0c89f9c7,FC,103,5,every,psp_violation_target_right,Ist jedes Herz entweder türkis oder gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2275,37,komische frage,False,0,[3897],1
65b4a0c89f9c7,Filler,1001,10,def_sing,psp_failure_definite_filler,Ist das Quadrat gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2445,39,komische frage,False,0,[475],5
65b4a0c89f9c7,Homogeneity,236,4,NA,all_scenario,Sind die Dreiecke grau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2706,39,"ja, stimmt",False,0,[515],1
65b4a0c89f9c7,Homogeneity,209,1,NA,psp_failure,Sind die Kreise türkis?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1297,37,komische frage,False,0,[434],1
65b4a0c89f9c7,Up_to,401,1,up_to,up_to_zero,Sind bis zu drei Dreiecke blau?,drei,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2404,40,"nein, stimmt nicht",False,0,[394],1
65b4501a1f627,ES_Q,14,8,more,large_control,Sind mehr als vier Kreuze pink?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",4514,40,"ja, stimmt",False,0,[1758],2
65b4501a1f627,Filler,1006,10,def_sing,psp_failure_definite_filler,Ist das Quadrat blau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1773,39,komische frage,False,0,[1217],5
65b4501a1f627,FC,101,2,every,target_target_left,Ist jedes Dreieck entweder blau oder rot?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1809,39,"ja, stimmt",False,0,[1572],2
65b4501a1f627,SI,311,2,einige,einige_all,Sind einige der Kreuze rot?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2934,39,"ja, stimmt",False,0,[1397],2
65b4501a1f627,FC,110,8,every,false_control_target_right,Ist jeder Kreis entweder rot oder gelb?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1952,40,"nein, stimmt nicht",False,0,[2062],2
65b4501a1f627,ES_Q,13,2,less,empty_scope,Sind weniger als drei Dreiecke schwarz?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1500,37,"ja, stimmt",False,0,[441],2
65b4501a1f627,ES_Q,10,14,no,empty_scope,Ist kein Kreis türkis?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3527,37,"ja, stimmt",False,0,[1208],2
65b4501a1f627,Filler,1010,10,def_sing,psp_failure_definite_filler,Ist das Herz türkis?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2005,39,komische frage,False,0,[1170],5
65b4501a1f627,FC,106,7,every,true_control_target_right,Ist jedes Dreieck entweder gelb oder blau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1354,40,"ja, stimmt",False,0,[1765],2
65b4501a1f627,Homogeneity,212,2,NA,no_scenario,Sind die Kreise rot?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1770,40,"nein, stimmt nicht",False,0,[1229],2
65b4501a1f627,ES_Q,7,10,every,empty_scope,Ist jedes Quadrat schwarz?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2298,39,"nein, stimmt nicht",False,0,[1099],2
65b4501a1f627,ES_Q,8,16,no,large_control,Ist kein Kreis grau?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2272,37,"nein, stimmt nicht",False,0,[867],2
65b4501a1f627,ES_Q,9,2,less,empty_scope,Sind weniger als vier Dreiecke rot?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",4058,39,"ja, stimmt",False,0,[1059],2
65b4501a1f627,ES_Q,4,6,more,empty_scope,Sind mehr als vier Kreuze braun?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",7290,40,"nein, stimmt nicht",False,0,[1026],2
65b4501a1f627,FC,102,5,every,psp_violation_target_right,Ist jedes Quadrat entweder orange oder grün?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1536,39,komische frage,False,0,[1503],2
65b4501a1f627,Up_to,406,1,up_to,up_to_zero,Sind bis zu drei Dreiecke braun?,drei,4,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",2798,40,"nein, stimmt nicht",False,0,[1777],2
65b4501a1f627,Homogeneity,211,3,NA,homogeneity,Sind die Kreise blau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",7196,37,"ja, stimmt",False,0,[1494],2
65b4501a1f627,ES_Q,11,7,more,small_control,Sind mehr als drei Kreise gelb?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1394,40,"nein, stimmt nicht",False,0,[1068],2
65b4501a1f627,ES_Q,17,12,every,large_control,Ist jedes Quadrat lila?,3,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",3987,39,"ja, stimmt",False,0,[947],2
65b4501a1f627,Homogeneity,209,4,NA,all_scenario,Sind die Kreise türkis?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",1493,40,"ja, stimmt",False,0,[756],2
65b4501a1f627,FC,109,7,every,true_control_target_right,Ist jedes Kreuz entweder lila oder grau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",670,39,"ja, stimmt",False,0,[1195],2
65b4501a1f627,Up_to,407,2,at_most,at_most_zero,Sind höchstens vier Kreise grau?,vier,8,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",526,40,"ja, stimmt",False,0,[543],2
65b4501a1f627,Up_to,409,1,up_to,up_to_zero,Sind bis zu vier Kreuze türkis?,vier,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",152,37,"nein, stimmt nicht",False,0,[573],2
65b4501a1f627,FC,105,5,every,psp_violation_target_right,Ist jeder Kreis entweder schwarz oder grau?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",33,39,komische frage,False,0,[462],2
65b4501a1f627,ES_Q,20,3,less,small_control,Sind weniger als drei Herzen pink?,3,5,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",462,40,"ja, stimmt",False,0,[147],2
65b4501a1f627,ES_Q,3,4,less,large_control,Sind weniger als vier Herzen grau?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",46,37,"nein, stimmt nicht",False,0,[105],2
65b4501a1f627,ES_Q,16,16,no,large_control,Ist kein Herz grün?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",626,40,"nein, stimmt nicht",False,0,[118],2
65b4501a1f627,ES_Q,19,7,more,small_control,Sind mehr als vier Kreuze gelb?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",301,37,"nein, stimmt nicht",False,0,[56],2
65b4501a1f627,FC,104,3,every,true_control_target_left,Ist jedes Kreuz entweder schwarz oder pink?,NA,NA,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",438,39,"ja, stimmt",False,0,[141],2
65b4501a1f627,ES_Q,9,15,no,small_control,Ist kein Dreieck rot?,4,7,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",11,40,"nein, stimmt nicht",False,0,[396],2
65b4501a1f627,ES_Q,19,4,less,large_control,Sind weniger als vier Kreuze gelb?,4,6,6,"[['komische Frage'], ['nein, stimmt nicht'], ['ja, stimmt']]",433,40,"nein, stimmt nicht",False,0,[68],2
